1324:30076,30021,30094,30030,30030,30076,30049,30030,30076,30029,30030,30030,30049,30030,30076,30049,30076,30043,30076,30076,30076,30030,30093,30030,30076,30030,30043,30076,30076,30076,30076,30076,30076,30073,30030,30049,30062,30076,30076,30049,30089,30049,30076,30076,30004,30096,30076,30076,30049,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30048,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004
1327:30011,30011,30044,30011,30011,30011,30011,30011,30039,30044,30027,30011,30042,30088,30021,30020,30027,30043,30027,30044,30011,30011,30089,30076,30011,30044,30011,30011,30011,30042,30011,30011,30011,30011,30011,30011,30054,30011,30076,30097,30010,30067,30088,30011,30011,30011,30027,30042,30027,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30018,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011
1335:30010,30010,30010,30007,30098,30058,30071,30010,30007,30000,30010,30010,30010,30036,30073,30007,30010,30010,30027,30009,30010,30007,30056,30058,30007,30010,30032,30007,30058,30007,30058,30056,30010,30098,30007,30016,30091,30098,30010,30007,30007,30007,30076,30058,30098,30040,30010,30093,30010,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
1336:30064,30058,30072,30072,30072,30039,30072,30072,30072,30067,30076,30043,30083,30028,30083,30072,30072,30072,30072,30072,30064,30096,30075,30076,30075,30038,30096,30025,30072,30079,30088,30072,30076,30072,30072,30075,30049,30072,30072,30064,30072,30093,30031,30075,30075,30076,30072,30096,30075,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30076,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025,30025
1339:30068,30068,30036,30005,30068,30068,30025,30068,30068,30068,30068,30036,30068,30068,30034,30008,30024,30068,30036,30079,30064,30068,30068,30068,30068,30012,30068,30068,30068,30036,30008,30068,30068,30012,30068,30046,30068,30025,30036,30025,30068,30068,30068,30068,30068,30068,30036,30025,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005
1340:30013,30031,30072,30064,30025,30025,30064,30099,30025,30091,30091,30069,30025,30091,30091,30025,30037,30019,30091,30025,30064,30081,30025,30091,30091,30091,30025,30025,30093,30013,30091,30091,30091,30061,30092,30091,30091,30023,30091,30091,30027,30091,30079,30061,30091,30064,30013,30091,30061,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30019,30013,30013,30013,30013,30013,30013,30013,30013,30013,30013,30013,30013
1342:30060,30013,30060,30021,30060,30060,30070,30092,30021,30060,30021,30087,30004,30060,30024,30060,30060,30082,30021,30060,30047,30087,30021,30036,30012,30060,30087,30060,30060,30060,30040,30048,30060,30021,30060,30060,30060,30004,30004,30060,30021,30079,30004,30021,30004,30021,30088,30079,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30060,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004
1343:30063,30001,30015,30001,30063,30015,30001,30001,30001,30001,30001,30001,30069,30001,30001,30011,30021,30015,30052,30001,30001,30001,30015,30001,30001,30011,30001,30001,30092,30015,30001,30001,30013,30052,30026,30052,30087,30001,30052,30070,30021,30001,30015,30001,30052,30052,30080,30001,30069,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1344:30082,30016,30052,30052,30050,30052,30052,30049,30052,30013,30080,30096,30096,30029,30003,30080,30016,30052,30080,30079,30052,30052,30052,30052,30052,30064,30052,30050,30036,30080,30052,30052,30052,30052,30064,30052,30003,30052,30052,30052,30052,30001,30052,30052,30052,30052,30052,30052,30032,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1345:30086,30005,30017,30041,30024,30039,30094,30094,30094,30024,30024,30083,30024,30094,30024,30094,30024,30094,30024,30083,30024,30024,30094,30089,30024,30060,30024,30064,30024,30024,30094,30024,30024,30024,30067,30005,30078,30094,30094,30056,30024,30067,30083,30024,30024,30067,30094,30060,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30024,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005
1347:30066,30066,30033,30000,30054,30070,30066,30066,30070,30066,30083,30000,30033,30000,30002,30083,30000,30066,30002,30000,30000,30000,30000,30033,30033,30002,30002,30033,30000,30066,30082,30085,30000,30070,30000,30052,30000,30000,30052,30066,30041,30000,30066,30066,30000,30070,30000,30002,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
1349:30027,30003,30027,30056,30077,30010,30027,30094,30034,30034,30094,30087,30011,30088,30044,30003,30003,30034,30027,30042,30027,30027,30046,30058,30026,30027,30027,30027,30025,30034,30027,30036,30027,30027,30034,30003,30011,30034,30024,30039,30027,30098,30034,30027,30026,30003,30027,30027,30034,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003
1350:30024,30090,30044,30080,30080,30080,30080,30080,30080,30082,30080,30080,30080,30080,30044,30044,30080,30080,30080,30080,30080,30080,30044,30024,30080,30063,30069,30046,30072,30036,30016,30036,30080,30036,30063,30024,30080,30024,30080,30080,30090,30046,30036,30090,30080,30082,30080,30080,30094,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30044,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016
1353:30042,30004,30089,30006,30042,30011,30004,30004,30005,30004,30042,30004,30004,30003,30003,30018,30042,30004,30042,30042,30044,30042,30004,30051,30004,30004,30003,30004,30004,30004,30009,30004,30033,30003,30004,30004,30004,30005,30042,30004,30004,30004,30009,30018,30074,30004,30047,30042,30004,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003
1356:30064,30070,30061,30017,30064,30064,30028,30064,30019,30064,30064,30037,30039,30064,30064,30064,30039,30064,30064,30090,30065,30028,30064,30084,30064,30039,30064,30037,30098,30001,30028,30055,30028,30090,30070,30064,30070,30070,30026,30064,30019,30064,30003,30039,30070,30064,30064,30020,30064,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1358:30021,30013,30038,30089,30036,30025,30093,30067,30089,30053,30089,30065,30089,30025,30089,30038,30089,30025,30089,30089,30029,30001,30089,30089,30089,30038,30038,30089,30069,30089,30038,30023,30038,30038,30038,30036,30038,30089,30089,30025,30094,30089,30029,30089,30089,30089,30089,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30038,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1359:30030,30048,30048,30030,30048,30048,30045,30063,30045,30088,30027,30048,30030,30045,30048,30038,30045,30048,30048,30048,30000,30048,30002,30030,30026,30048,30063,30063,30026,30030,30030,30030,30048,30092,30048,30048,30030,30048,30048,30030,30092,30048,30048,30045,30094,30097,30027,30030,30048,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
1361:30067,30016,30016,30036,30016,30036,30016,30003,30016,30047,30016,30036,30036,30016,30070,30016,30016,30070,30016,30036,30055,30016,30016,30036,30016,30061,30016,30036,30096,30067,30016,30039,30016,30096,30016,30067,30016,30016,30016,30016,30070,30016,30016,30000,30016,30016,30016,30016,30016,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30036,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
1362:30090,30064,30064,30000,30059,30064,30064,30014,30086,30059,30014,30066,30038,30014,30083,30086,30042,30064,30064,30064,30057,30064,30014,30057,30014,30038,30064,30057,30064,30014,30064,30064,30064,30014,30064,30064,30064,30015,30031,30014,30064,30014,30064,30064,30064,30091,30041,30059,30064,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
1365:30004,30006,30019,30042,30042,30042,30030,30042,30042,30070,30051,30090,30090,30043,30077,30008,30042,30042,30042,30042,30042,30042,30042,30042,30042,30034,30042,30007,30042,30079,30030,30042,30043,30006,30006,30006,30006,30006,30006,30042,30099,30042,30091,30042,30042,30090,30008,30042,30042,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30090,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004,30004
1366:30031,30016,30053,30015,30052,30052,30015,30098,30024,30015,30098,30098,30057,30052,30036,30098,30001,30036,30098,30098,30024,30098,30015,30098,30098,30058,30098,30098,30052,30098,30015,30055,30098,30098,30013,30045,30057,30052,30070,30098,30049,30098,30001,30015,30057,30015,30052,30052,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1368:30010,30023,30068,30059,30084,30076,30023,30044,30023,30010,30023,30023,30028,30023,30045,30010,30023,30023,30061,30068,30060,30023,30010,30084,30061,30092,30053,30023,30023,30076,30060,30010,30084,30091,30096,30023,30023,30023,30023,30060,30053,30061,30010,30092,30001,30023,30023,30029,30068,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30023,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1369:30026,30074,30081,30026,30026,30078,30097,30026,30011,30026,30026,30026,30026,30074,30026,30059,30011,30026,30026,30026,30074,30074,30026,30026,30091,30028,30026,30092,30026,30046,30011,30026,30058,30074,30021,30026,30048,30026,30059,30018,30026,30074,30026,30058,30026,30021,30010,30048,30074,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30065,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011,30011
1370:30071,30006,30071,30026,30071,30071,30071,30071,30071,30075,30071,30071,30093,30002,30071,30071,30071,30086,30071,30057,30071,30029,30052,30086,30086,30086,30075,30071,30071,30090,30089,30064,30071,30071,30071,30099,30089,30086,30071,30071,30052,30071,30071,30025,30086,30057,30016,30057,30071,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30086,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002
1371:30094,30054,30088,30088,30086,30054,30094,30088,30088,30088,30088,30088,30041,30088,30009,30088,30056,30088,30088,30009,30009,30028,30029,30000,30088,30088,30092,30088,30050,30088,30039,30094,30028,30088,30052,30009,30010,30039,30088,30088,30075,30054,30088,30082,30094,30094,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30088,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
1372:30019,30001,30034,30008,30002,30037,30001,30001,30001,30001,30001,30039,30019,30001,30009,30037,30037,30049,30034,30001,30034,30001,30001,30001,30088,30028,30001,30037,30020,30065,30001,30001,30001,30001,30001,30001,30001,30001,30012,30015,30034,30019,30047,30087,30009,30089,30001,30019,30001,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002
1374:30023,30023,30026,30080,30023,30049,30072,30080,30058,30023,30074,30049,30061,30066,30005,30080,30023,30023,30023,30098,30023,30023,30023,30088,30065,30067,30023,30007,30023,30023,30080,30023,30058,30023,30080,30023,30058,30058,30023,30058,30023,30023,30061,30088,30012,30023,30044,30023,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30080,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005
1375:30060,30031,30060,30060,30060,30012,30042,30004,30086,30060,30031,30060,30031,30060,30060,30060,30008,30060,30060,30014,30060,30001,30004,30060,30074,30031,30031,30060,30060,30060,30060,30060,30022,30022,30060,30060,30060,30060,30049,30060,30031,30055,30060,30060,30066,30060,30060,30031,30060,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30039,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1376:30058,30058,30008,30058,30018,30044,30058,30043,30058,30072,30058,30099,30058,30058,30058,30058,30098,30058,30071,30058,30008,30008,30083,30058,30017,30053,30023,30066,30058,30071,30069,30058,30082,30058,30058,30058,30071,30066,30099,30099,30082,30058,30058,30082,30023,30058,30058,30082,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30058,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008
1377:30027,30079,30027,30027,30096,30056,30027,30096,30028,30091,30027,30028,30028,30027,30027,30096,30050,30097,30027,30028,30027,30028,30000,30027,30027,30027,30098,30091,30027,30028,30028,30027,30098,30027,30079,30065,30096,30091,30027,30079,30003,30028,30096,30027,30041,30098,30027,30075,30027,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30098,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
1378:30047,30047,30030,30047,30054,30047,30030,30030,30047,30092,30015,30011,30099,30047,30047,30039,30030,30047,30099,30047,30047,30039,30030,30017,30047,30003,30056,30054,30047,30059,30011,30031,30066,30047,30047,30047,30047,30047,30080,30030,30027,30047,30047,30015,30047,30019,30047,30042,30060,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30030,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003
1384:30042,30031,30016,30031,30031,30031,30031,30075,30031,30018,30040,30031,30062,30042,30031,30013,30016,30041,30041,30040,30031,30036,30016,30031,30041,30031,30031,30041,30094,30075,30081,30087,30042,30031,30002,30031,30031,30031,30041,30031,30042,30031,30073,30031,30031,30044,30031,30041,30071,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30059,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002
1386:30072,30002,30096,30002,30096,30096,30096,30061,30072,30096,30029,30096,30096,30002,30096,30002,30008,30002,30002,30072,30045,30096,30096,30099,30002,30096,30002,30002,30098,30002,30061,30002,30044,30096,30075,30075,30096,30061,30096,30002,30002,30096,30096,30006,30061,30012,30096,30096,30002,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30096,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002,30002
1388:30056,30091,30063,30070,30056,30030,30069,30076,30030,30029,30091,30056,30056,30069,30056,30076,30056,30091,30056,30076,30056,30065,30087,30069,30056,30056,30056,30056,30055,30054,30029,30069,30056,30056,30056,30039,30056,30069,30001,30034,30056,30056,30076,30056,30076,30056,30022,30025,30037,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30056,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1390:30044,30039,30056,30094,30044,30012,30056,30056,30056,30056,30051,30056,30056,30044,30056,30031,30094,30044,30056,30028,30056,30041,30017,30074,30056,30056,30071,30056,30056,30044,30039,30039,30017,30044,30042,30056,30056,30056,30056,30094,30013,30094,30056,30056,30094,30056,30012,30056,30056,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30094,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012,30012
1391:30008,30073,30081,30016,30076,30081,30072,30069,30081,30069,30069,30081,30081,30081,30012,30076,30081,30081,30076,30081,30003,30081,30018,30081,30069,30081,30081,30011,30081,30081,30067,30023,30024,30085,30081,30009,30069,30069,30081,30069,30076,30081,30035,30016,30069,30016,30081,30081,30081,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30016,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003
1392:30010,30085,30073,30073,30085,30085,30085,30093,30085,30085,30078,30005,30073,30090,30085,30049,30085,30085,30085,30085,30044,30073,30085,30013,30062,30085,30013,30085,30085,30085,30085,30090,30073,30085,30044,30078,30078,30003,30085,30039,30073,30013,30073,30064,30085,30085,30073,30078,30085,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003
1397:30079,30007,30060,30007,30007,30072,30029,30007,30045,30007,30007,30007,30000,30007,30090,30007,30007,30090,30013,30029,30007,30000,30029,30007,30007,30029,30000,30086,30007,30007,30007,30040,30007,30019,30037,30007,30029,30080,30007,30007,30063,30007,30007,30029,30075,30090,30029,30000,30000,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000,30000
1399:30031,30021,30031,30054,30031,30031,30031,30031,30005,30010,30006,30025,30006,30005,30031,30047,30005,30005,30013,30005,30089,30009,30025,30031,30031,30034,30031,30034,30023,30031,30034,30031,30031,30021,30005,30006,30005,30031,30031,30031,30021,30031,30006,30031,30037,30010,30031,30038,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30031,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005,30005
1400:30019,30019,30058,30085,30085,30013,30072,30019,30085,30085,30096,30082,30085,30085,30019,30085,30096,30096,30026,30031,30085,30034,30085,30019,30019,30085,30019,30062,30008,30085,30019,30070,30072,30085,30042,30085,30029,30085,30019,30019,30098,30098,30019,30085,30085,30085,30085,30098,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30085,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008,30008
1401:30016,30071,30071,30016,30016,30071,30030,30071,30096,30071,30096,30016,30071,30071,30071,30071,30007,30071,30096,30071,30016,30099,30069,30096,30016,30071,30071,30071,30096,30071,30071,30071,30072,30071,30096,30016,30083,30071,30016,30071,30016,30071,30016,30071,30071,30071,30071,30016,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30071,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007,30007
1403:30062,30042,30034,30078,30039,30014,30073,30034,30090,30042,30037,30037,30042,30042,30042,30039,30042,30033,30042,30037,30042,30042,30042,30042,30028,30034,30003,30042,30037,30042,30042,30071,30034,30042,30042,30034,30042,30042,30034,30042,30034,30089,30037,30042,30034,30042,30042,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30034,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003,30003
1404:30089,30089,30088,30089,30067,30089,30074,30089,30074,30066,30085,30046,30046,30024,30038,30074,30028,30046,30074,30089,30074,30089,30078,30043,30089,30074,30013,30088,30089,30089,30014,30089,30033,30089,30028,30089,30090,30058,30009,30089,30088,30089,30074,30074,30056,30074,30014,30089,30038,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30089,30009,30009,30009,30009,30009,30009,30009,30009,30009,30009,30009,30009
1408:30001,30019,30074,30099,30074,30074,30054,30074,30074,30019,30001,30001,30019,30001,30065,30048,30019,30001,30001,30028,30035,30019,30044,30048,30074,30028,30065,30001,30074,30019,30074,30048,30001,30001,30001,30001,30074,30001,30001,30005,30001,30074,30001,30001,30001,30028,30001,30018,30048,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001,30001
1411:30029,30032,30010,30030,30037,30032,30032,30010,30010,30036,30032,30010,30019,30032,30006,30060,30082,30032,30032,30010,30009,30010,30026,30021,30021,30019,30010,30019,30030,30090,30010,30019,30010,30032,30010,30088,30074,30010,30010,30029,30032,30010,30010,30019,30032,30019,30032,30025,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30010,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006,30006
1414:30090,30020,30090,30091,30032,30032,30032,30032,30032,30032,30090,30088,30032,30090,30020,30092,30020,30032,30068,30068,30032,30032,30068,30020,30032,30090,30020,30068,30032,30092,30060,30032,30032,30035,30067,30090,30065,30090,30068,30054,30092,30032,30068,30068,30076,30032,30032,30065,30032,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020,30020
